FID,FID_,Species,Name,Width,Length,Height,Transect,QN,QL,X,Y,Notes,sp_simp,Type,easting,northing,ID,MapID
1144,100,u3, ,41,28,28,4,7,R,0,0, ,u3,shrub,622471.643999999971129,3849257.401999999769032,0,101
1145,101,u3, ,54,52,44,4,7,R,0,0, ,u3,shrub,622470.793999999994412,3849258.302000000141561,0,102
1146,102,u3, ,37,20,36,4,7,R,0,0, ,u3,shrub,622471.519716999959201,3849258.601999999955297,0,103
1147,103,u3, ,36,27,24,4,7,R,0,0, ,u3,shrub,622471.951188000035472,3849260.390939999837428,0,104
1148,104,u3, ,79,46,50,4,7,R,0,0, ,u3,shrub,622471.344000000040978,3849260.601999999955297,0,105
1149,0,u3, ,49,42,54,0,0, ,0,0, ,u3,shrub,622472.117812999989837,3849261.868749999906868,0,0
1150,105,u3, ,23,16,21,4,7,R,0,0, ,u3,shrub,622472.424251000047661,3849259.854439999908209,0,106
1151,106,u3, ,50,36,51,4,7,R,0,0, ,u3,shrub,622471.610623999964446,3849259.989250000100583,0,107
1152,107,amb.sal, ,57,76,44,4,7,R,0,0, ,amb.sal,shrub,622470.543999999994412,3849260.401999999769032,0,108
1153,108,u3, ,26,27,23,4,7,R,0,0, ,u3,shrub,622473.643999999971129,3849264.151999999769032,0,109
1154,109,u3, ,50,46,32,4,7,R,0,0, ,u3,shrub,622473.944000000017695,3849263.702000000048429,0,110
1155,110,u3, ,121,97,60,4,7,R,0,0, ,u3,shrub,622474.243999999947846,3849260.101999999955297,0,111
1156,0,u3, ,36,26,40,4,7,R,0,0, ,u4,shrub,622475.194000000017695,3849260.302000000141561,0,0
1157,111,u3, ,76,66,58,4,7,R,0,0, ,u3,shrub,622474.474387999973260,3849262.188380000181496,0,112
1158,112,amb.sal, ,50,51,55,4,7,R,0,0, ,amb.sal,shrub,622475.643999999971129,3849262.251999999862164,0,113
1159,113,amb.sal, ,76,66,58,4,7,R,0,0, ,amb.sal,shrub,622475.944000000017695,3849262.151999999769032,0,114
1160,114,u3, ,86,64,49,4,7,R,0,0, ,u3,shrub,622476.893999999971129,3849263.552000000141561,0,115
1161,115,amb.sal, ,58,80,66,4,7,R,0,0, ,amb.sal,shrub,622476.709963000030257,3849263.242649999912828,0,116
1162,116,u3, ,51,46,45,4,7,R,0,0, ,u3,shrub,622477.643999999971129,3849264.001999999862164,0,117
1163,117,u3, ,75,75,55,4,7,R,0,0, ,u3,shrub,622479.694000000017695,3849263.251999999862164,0,118
1164,118,u3, ,51,49,48,4,7,R,0,0, ,u3,shrub,622478.094000000040978,3849262.001999999862164,0,119
1165,119,amb.sal, ,91,67,75,4,7,R,0,0, ,amb.sal,shrub,622478.293999999994412,3849261.802000000141561,0,120
1166,120,ephedra, ,107,75,46,4,7,R,0,0, ,ephedra,shrub,622480.194000000017695,3849262.351999999955297,0,121
1167,121,u3, ,83,64,51,4,7,R,0,0, ,u3,shrub,622478.893999999971129,3849261.101999999955297,0,122
1168,122,u3, ,26,22,16,4,7,R,0,0, ,u3,shrub,622479.330794999958016,3849260.792080000042915,0,123
1169,123,ephedra, ,92,104,50,4,7,R,0,0, ,ephedra,shrub,622480.193585000000894,3849260.805310000199825,0,124
1170,124,cyl.ech, ,41,36,62,4,7,R,0,0, ,cyl.ech,cactus,622476.543999999994412,3849260.952000000048429,0,125
1171,0,u3, ,50,48,42,0,0, ,0,0, ,u3,shrub,622476.444000000017695,3849259.552000000141561,0,0
1172,125,ephedra, ,97,85,65,4,7,R,0,0, ,ephedra,shrub,622477.194000000017695,3849258.052000000141561,0,126
1173,126,u3, ,59,50,41,4,7,R,0,0, ,u3,shrub,622478.043999999994412,3849258.351999999955297,0,127
1174,127,u3, ,41,68,40,4,7,R,0,0, ,u3,shrub,622477.893999999971129,3849257.052000000141561,0,128
1175,128,u3, ,47,45,47,4,7,R,0,0, ,u3,shrub,622479.993999999947846,3849257.901999999769032,0,129
1176,130,u3, ,30,36,47,4,7,R,0,0, ,u3,shrub,622477.243999999947846,3849255.251999999862164,0,131
1177,131,amb.sal, ,64,44,87,4,7,R,0,0, ,amb.sal,shrub,622477.344000000040978,3849255.401999999769032,0,132
1178,132,u3, ,74,50,60,4,7,R,0,0, ,u3,shrub,622477.344000000040978,3849256.452000000048429,0,133
1179,133,u3, ,56,45,47,4,7,R,0,0, ,u3,shrub,622476.643999999971129,3849254.751999999862164,0,134
1180,134,u3, ,44,43,33,4,7,R,0,0, ,u3,shrub,622476.643999999971129,3849255.202000000048429,0,135
1181,135,u3, ,37,24,35,4,7,R,0,0, ,u3,shrub,622475.944000000017695,3849256.101999999955297,0,136
1182,136,u3, ,88,74,55,4,7,R,0,0, ,u3,shrub,622475.493999999947846,3849255.702000000048429,0,137
1183,137,u3, ,33,30,40,4,7,R,0,0, ,u3,shrub,622475.493999999947846,3849254.851999999955297,0,138
1184,138,u3, ,21,12,21,4,7,R,0,0, ,u3,shrub,622475.194000000017695,3849256.202000000048429,0,139
1185,139,ephedra, ,82,80,54,4,7,R,0,0, ,ephedra,shrub,622475.344000000040978,3849257.651999999769032,0,140
1186,140,yuc.sch, ,86,75,77,4,7,L,0,0, ,yuc.sch,yucca,622485.143999999971129,3849256.052000000141561,0,141
1187,141,tha.mon, ,110,90,54,4,7,L,0,0, ,tha.mon,shrub,622485.243999999947846,3849256.302000000141561,0,142
1188,142,tha.mon, ,44,33,33,4,7,L,0,0, ,tha.mon,shrub,622484.594000000040978,3849255.151999999769032,0,143
1189,143,ephedra, ,145,138,59,4,7,L,0,0, ,ephedra,shrub,622483.793999999994412,3849254.751999999862164,0,144
1190,144,ephedra, ,116,93,47,4,7,L,0,0, ,ephedra,shrub,622482.893999999971129,3849256.601999999955297,0,145
1191,145,amb.sal, ,99,78,65,4,7,L,0,0, ,amb.sal,shrub,622482.449693999951705,3849256.974820000119507,0,146
1192,146,u3, ,55,60,54,4,7,L,0,0, ,u3,shrub,622482.293999999994412,3849261.802000000141561,0,147
1193,147,amb.sal, ,35,28,30,4,7,L,0,0, ,amb.sal,shrub,622481.844000000040978,3849258.802000000141561,0,148
1194,148,u3, ,67,60,40,4,7,L,0,0, ,u3,shrub,622481.493999999947846,3849257.552000000141561,0,149
1195,149,lar.tri, ,245,185,166,4,7,L,0,0, ,lar.tri,shrub,622482.293999999994412,3849261.802000000141561,0,150
1196,150,amb.sal, ,60,42,46,4,7,L,0,0, ,amb.sal,shrub,622480.493999999947846,3849264.302000000141561,0,151
1197,151,u3, ,99,100,56,4,7,L,0,0, ,u3,shrub,622482.944000000017695,3849264.452000000048429,0,152
1198,152,u3, ,81,36,33,4,7,L,0,0, ,u3,shrub,622483.493999999947846,3849261.702000000048429,0,153
1199,153,ephedra, ,115,87,47,4,7,L,0,0, ,ephedra,shrub,622485.444000000017695,3849261.401999999769032,0,154
1200,154,sal.mex, ,31,31,23,4,7,L,0,0, ,sal.mex,shrub,622486.393999999971129,3849262.001999999862164,0,155
1201,156,sal.mex, ,30,18,26,4,7,L,0,0, ,sal.mex,shrub,622486.844000000040978,3849260.802000000141561,0,157
1202,157,sal.mex, ,60,47,52,4,7,L,0,0, ,sal.mex,shrub,622487.143999999971129,3849260.101999999955297,0,158
1203,158,sal.mex, ,26,15,30,4,7,L,0,0, ,sal.mex,shrub,622487.143999999971129,3849259.651999999769032,0,159
1204,159,men.spi, ,100,95,45,4,7,L,0,0, ,men.spi,shrub,622486.694000000017695,3849258.952000000048429,0,160
1205,160,ephedra, ,100,139,79,4,7,L,0,0, ,ephedra,shrub,622484.393999999971129,3849258.501999999862164,0,161
1206,161,amb.sal, ,83,66,56,4,7,L,0,0, ,amb.sal,shrub,622485.043999999994412,3849257.202000000048429,0,162
1207,162,ephedra, ,160,163,82,4,7,L,0,0, ,ephedra,shrub,622487.694000000017695,3849258.351999999955297,0,163
1208,163,cyl.ech, ,45,31,24,4,7,L,0,0, ,cyl.ech,cactus,622490.393999999971129,3849257.401999999769032,0,164
1209,0,u3, ,42,26,35,0,0, ,0,0, ,u3,shrub,622490.393999999971129,3849257.401999999769032,0,0
1210,164,u3, ,62,52,46,4,7,L,0,0, ,u3,shrub,622489.893999999971129,3849254.901999999769032,0,165
1211,165,amb.sal, ,155,130,103,4,7,L,0,0, ,amb.sal,shrub,622488.993999999947846,3849255.351999999955297,0,166
1212,166,u3, ,55,49,23,4,7,L,0,0, ,u3,shrub,622488.094000000040978,3849254.702000000048429,0,167
1213,167,ephedra, ,84,72,36,4,7,L,0,0, ,ephedra,shrub,622487.893999999971129,3849255.702000000048429,0,168
1214,168,u3, ,41,37,43,4,6,R,0,0, ,u3,shrub,622475.944000000017695,3849265.702000000048429,0,169
1215,169,sal.mex, ,15,6,22,4,6,R,0,0, ,sal.mex,shrub,622475.944000000017695,3849265.702000000048429,0,170
1216,170,sal.mex, ,7,8,18,4,6,R,0,0, ,sal.mex,shrub,622475.594000000040978,3849265.901999999769032,0,171
1217,171,sal.mex, ,10,5,22,4,6,R,0,0, ,sal.mex,shrub,622475.393999999971129,3849265.901999999769032,0,172
1218,172,sal.mex, ,15,10,27,4,6,R,0,0, ,sal.mex,shrub,622475.194000000017695,3849265.851999999955297,0,173
1219,173,u3, ,50,59,38,4,6,R,0,0, ,u3,shrub,622475.094000000040978,3849265.452000000048429,0,174
1220,174,u3, ,31,17,33,4,6,R,0,0, ,u3,shrub,622474.893999999971129,3849265.802000000141561,0,175
1221,175,sal.mex, ,20,12,41,4,6,R,0,0, ,sal.mex,shrub,622474.893999999971129,3849265.651999999769032,0,176
1222,176,sal.mex, ,20,15,36,4,6,R,0,0, ,sal.mex,shrub,622474.844000000040978,3849265.501999999862164,0,177
1223,177,sal.mex, ,9,5,18,4,6,R,0,0, ,sal.mex,shrub,622474.643999999971129,3849265.851999999955297,0,178
1224,178,sal.mex, ,13,11,32,4,6,R,0,0, ,sal.mex,shrub,622474.743999999947846,3849265.651999999769032,0,179
1225,179,sal.mex, ,12,10,16,4,6,R,0,0, ,sal.mex,shrub,622474.344000000040978,3849265.901999999769032,0,180
1226,180,u3, ,53,50,36,4,6,R,0,0, ,u3,shrub,622474.194000000017695,3849266.401999999769032,0,181
1227,181,sal.mex, ,32,22,50,4,6,R,0,0, ,sal.mex,shrub,622473.444000000017695,3849265.251999999862164,0,182
1228,182,u3, ,45,32,46,4,6,R,0,0, ,u3,shrub,622473.243999999947846,3849265.501999999862164,0,183
1229,183,tha.mon, ,58,46,28,4,6,R,0,0, ,tha.mon,shrub,622473.493999999947846,3849266.802000000141561,0,184
1230,184,sal.mex, ,14,6,45,4,6,R,0,0, ,sal.mex,shrub,622473.293999999994412,3849267.052000000141561,0,185
1231,185,u3, ,62,64,63,4,6,R,0,0, ,u3,shrub,622473.043999999994412,3849266.751999999862164,0,186
1232,186,u3, ,84,64,32,4,6,R,0,0, ,u3,shrub,622472.694000000017695,3849266.101999999955297,0,187
1233,187,u3, ,43,31,37,4,6,R,0,0, ,u3,shrub,622472.344000000040978,3849264.651999999769032,0,188
1234,188,ephedra, ,113,70,60,4,6,R,0,0, ,ephedra,shrub,622471.594000000040978,3849267.851999999955297,0,189
1235,189,ephedra, ,86,66,51,4,6,R,0,0, ,ephedra,shrub,622472.194000000017695,3849268.901999999769032,0,190
1236,190,u3, ,70,71,28,4,6,R,0,0, ,u3,shrub,622473.143999999971129,3849269.151999999769032,0,191
1237,191,lar.tri, ,457,460,225,4,6,R,0,0, ,lar.tri,shrub,622471.594000000040978,3849269.751999999862164,0,192
1238,192,u3, ,68,51,40,4,6,R,0,0, ,u3,shrub,622472.243999999947846,3849274.151999999769032,0,193
1239,193,tha.mon, ,50,60,36,4,6,R,0,0, ,tha.mon,shrub,622473.844000000040978,3849272.401999999769032,0,194
1240,195,u3, ,40,46,28,4,6,R,0,0, ,u3,shrub,622474.393999999971129,3849271.952000000048429,0,196
1241,196,ephedra, ,27,27,36,4,6,R,0,0, ,ephedra,shrub,622475.344000000040978,3849273.702000000048429,0,197
1242,197,ephedra, ,75,74,53,4,6,R,0,0, ,ephedra,shrub,622475.594000000040978,3849273.401999999769032,0,198
1243,198,lyc.coo, ,143,112,115,4,6,R,0,0, ,lyc.coo,shrub,622478.293999999994412,3849273.101999999955297,0,199
1244,199,lyc.coo, ,116,96,108,4,6,R,0,0, ,lyc.coo,shrub,622479.094000000040978,3849273.302000000141561,0,200
1245,200,tha.mon, ,31,28,24,4,6,R,0,0, ,tha.mon,shrub,622480.094000000040978,3849271.601999999955297,0,201
1246,201,u3, ,65,48,55,4,6,R,0,0, ,u3,shrub,622480.194000000017695,3849271.302000000141561,0,202
1247,202,u3, ,36,31,29,4,6,R,0,0, ,u3,shrub,622479.893999999971129,3849270.552000000141561,0,203
1248,203,ephedra, ,150,107,60,4,6,R,0,0, ,ephedra,shrub,622476.694000000017695,3849269.751999999862164,0,204
1249,0,u3, ,39,24,28,0,0, ,0,0, ,u3,shrub,622475.844000000040978,3849269.952000000048429,0,0
1250,0,cyl.ech, ,23,20,19,0,0, ,0,0, ,cyl.ech,cactus,622475.393999999971129,3849269.601999999955297,0,0
1251,0,u3, ,42,39,38,0,0, ,0,0, ,u3,shrub,622474.293999999994412,3849270.501999999862164,0,0
1252,204,u3, ,66,61,40,4,6,R,0,0, ,u3,shrub,622479.844000000040978,3849269.151999999769032,0,205
1253,205,u3, ,44,31,36,4,6,R,0,0, ,u3,shrub,622478.594000000040978,3849268.751999999862164,0,206
1254,206,u3, ,54,42,47,4,6,R,0,0, ,u3,shrub,622478.594000000040978,3849268.151999999769032,0,207
1255,207,sal.mex, ,60,35,35,4,6,R,0,0, ,sal.mex,shrub,622478.993999999947846,3849268.251999999862164,0,208
1256,0,u3, ,16,16,25,0,0, ,0,0, ,u3,shrub,622478.993999999947846,3849268.251999999862164,0,0
1257,208,u3, ,47,30,38,4,6,R,0,0, ,u3,shrub,622479.694000000017695,3849268.101999999955297,0,209
1258,209,men.spi, ,90,65,42,4,6,R,0,0, ,men.spi,shrub,622478.893999999971129,3849266.501999999862164,0,210
1259,210,sal.mex, ,100,89,63,4,6,R,0,0, ,sal.mex,shrub,622476.543999999994412,3849267.651999999769032,0,211
1260,211,u3, ,48,27,26,4,6,R,0,0, ,u3,shrub,622476.393999999971129,3849267.202000000048429,0,212
1261,212,u3, ,63,45,45,4,6,L,0,0, ,u3,shrub,622483.594000000040978,3849265.302000000141561,0,213
1262,213,u3, ,69,45,45,4,6,L,0,0, ,u3,shrub,622482.643999999971129,3849265.702000000048429,0,214
1263,214,sal.mex, ,17,16,26,4,6,L,0,0, ,sal.mex,shrub,622481.694000000017695,3849266.751999999862164,0,215
1264,215,sal.mex, ,70,66,48,4,6,L,0,0, ,sal.mex,shrub,622481.444000000017695,3849265.851999999955297,0,216
1265,216,sal.mex, ,35,20,40,4,6,L,0,0, ,sal.mex,shrub,622480.743999999947846,3849265.702000000048429,0,217
1266,217,sal.mex, ,17,15,23,4,6,L,0,0, ,sal.mex,shrub,622480.444000000017695,3849266.552000000141561,0,218
1267,218,sal.mex, ,40,24,47,4,6,L,0,0, ,sal.mex,shrub,622480.444000000017695,3849266.901999999769032,0,219
1268,219,lar.tri, ,167,200,129,4,6,L,0,0, ,lar.tri,shrub,622483.844000000040978,3849267.452000000048429,0,220
1269,220,lar.tri, ,406,285,174,4,6,L,0,0, ,lar.tri,shrub,622483.893999999971129,3849269.751999999862164,0,221
1270,221,u3, ,59,68,40,4,6,L,0,0, ,u3,shrub,622480.643999999971129,3849270.651999999769032,0,222
1271,222,ephedra, ,130,106,70,4,6,L,0,0, ,ephedra,shrub,622481.793999999994412,3849270.552000000141561,0,223
1272,223,amb.sal, ,95,89,80,4,6,L,0,0, ,amb.sal,shrub,622480.643999999971129,3849272.151999999769032,0,224
1273,224,u3, ,65,39,30,4,6,L,0,0, ,u3,shrub,622481.393999999971129,3849273.751999999862164,0,225
1274,225,u3, ,38,36,29,4,6,L,0,0, ,u3,shrub,622484.194000000017695,3849270.601999999955297,0,226
1275,226,men.spi, ,46,19,20,4,6,L,0,0, ,men.spi,shrub,622484.944000000017695,3849271.052000000141561,0,227
1276,227,men.spi, ,44,49,25,4,6,L,0,0, ,men.spi,shrub,622487.043999999994412,3849273.202000000048429,0,228
1277,228,tha.mon, ,90,70,49,4,6,L,0,0, ,tha.mon,shrub,622487.643999999971129,3849272.251999999862164,0,229
1278,229,u3, ,75,71,48,4,6,L,0,0, ,u3,shrub,622487.793999999994412,3849271.052000000141561,0,230
1279,230,u3, ,80,60,61,4,6,L,0,0, ,u3,shrub,622487.793999999994412,3849269.851999999955297,0,231
1280,231,lar.tri, ,238,127,157,4,6,L,0,0, ,lar.tri,shrub,622486.293999999994412,3849269.851999999955297,0,232
1281,232,cyl.ech, ,50,39,56,4,6,L,0,0, ,cyl.ech,cactus,622488.793999999994412,3849268.251999999862164,0,233
1282,233,lar.tri, ,568,456,262,4,6,L,0,0, ,lar.tri,shrub,622488.293999999994412,3849267.351999999955297,0,234
1283,234,u3, ,75,54,41,4,6,L,0,0, ,u3,shrub,622489.194000000017695,3849264.751999999862164,0,235
1284,0,ephedra, ,65,40,52,0,0, ,0,0, ,ephedra,shrub,622487.993999999947846,3849264.001999999862164,0,0
1285,235,u3, ,53,50,38,4,5,R,0,0, ,u3,shrub,622475.092229999951087,3849276.001790000125766,0,236
1286,236,lar.tri, ,420,433,205,4,5,R,0,0, ,lar.tri,shrub,622474.493999999947846,3849278.151999999769032,0,237
1287,237,lar.tri, ,102,94,135,4,5,R,0,0, ,lar.tri,shrub,622473.243999999947846,3849280.151999999769032,0,238
1288,238,lar.tri, ,454,529,214,4,5,R,0,0, ,lar.tri,shrub,622472.793999999994412,3849282.751999999862164,0,239
1289,239,u3, ,60,53,46,4,5,R,0,0, ,u3,shrub,622475.194000000017695,3849282.552000000141561,0,240
1290,240,u3, ,60,50,41,4,5,R,0,0, ,u3,shrub,622476.293999999994412,3849284.552000000141561,0,241
1291,241,u3, ,83,48,43,4,5,R,0,0, ,u3,shrub,622477.194000000017695,3849283.952000000048429,0,242
1292,242,cyl.ech, ,22,10,20,4,5,R,0,0, ,cyl.ech,cactus,622477.293999999994412,3849283.851999999955297,0,243
1293,243,u3, ,70,45,46,4,5,R,0,0, ,u3,shrub,622479.293999999994412,3849283.452000000048429,0,244
1294,244,ephedra, ,125,95,85,4,5,R,0,0, ,ephedra,shrub,622479.444000000017695,3849282.302000000141561,0,245
1295,245,cyl.ram, ,128,90,52,4,5,R,0,0, ,cyl.ram,cactus,622477.993999999947846,3849280.001999999862164,0,246
1296,246,lar.tri, ,106,80,38,4,5,R,0,0, ,lar.tri,shrub,622479.344000000040978,3849279.501999999862164,0,247
1297,247,u3, ,40,40,55,4,5,R,0,0, ,u3,shrub,622480.094000000040978,3849279.101999999955297,0,248
1298,248,u3, ,62,36,45,4,5,R,0,0, ,u3,shrub,622477.393999999971129,3849274.751999999862164,0,249
1299,249,lar.tri, ,398,403,223,4,5,R,0,0, ,lar.tri,shrub,622478.243999999947846,3849278.952000000048429,0,250
1300,250,cyl.ram, ,10,10,12,4,5,R,0,0, ,cyl.ram,cactus,622471.543999999994412,3849277.802000000141561,0,251
1301,251,amb.sal, ,62,54,53,4,5,L,0,0, ,amb.sal,shrub,622481.944000000017695,3849275.302000000141561,0,252
1302,252,amb.sal, ,73,62,71,4,5,L,0,0, ,amb.sal,shrub,622481.344000000040978,3849276.651999999769032,0,253
1303,253,amb.sal, ,85,72,64,4,5,L,0,0, ,amb.sal,shrub,622483.594000000040978,3849276.901999999769032,0,254
1304,254,u3, ,57,59,54,4,5,L,0,0, ,u3,shrub,622483.293999999994412,3849277.751999999862164,0,255
1305,255,u3, ,57,47,35,4,5,L,0,0, ,u3,shrub,622483.893999999971129,3849278.001999999862164,0,256
1306,256,sal.mex, ,55,61,59,4,5,L,0,0, ,sal.mex,shrub,622485.043999999994412,3849276.751999999862164,0,257
1307,257,amb.sal, ,61,50,41,4,5,L,0,0, ,amb.sal,shrub,622481.993999999947846,3849277.601999999955297,0,258
1308,258,amb.sal, ,73,60,49,4,5,L,0,0, ,amb.sal,shrub,622482.643999999971129,3849278.351999999955297,0,259
1309,259,u3, ,59,52,43,4,5,L,0,0, ,u3,shrub,622482.694000000017695,3849279.001999999862164,0,260
1310,260,amb.sal, ,52,32,61,4,5,L,0,0, ,amb.sal,shrub,622482.143999999971129,3849282.601999999955297,0,261
1311,261,u3, ,45,35,46,4,5,L,0,0, ,u3,shrub,622483.393999999971129,3849283.052000000141561,0,262
1312,262,amb.sal, ,75,61,53,4,5,L,0,0, ,amb.sal,shrub,622483.594000000040978,3849282.802000000141561,0,263
1313,263,u3, ,55,54,43,4,5,L,0,0, ,u3,shrub,622481.643999999971129,3849282.802000000141561,0,264
1314,264,ephedra, ,135,124,70,4,5,L,0,0, ,ephedra,shrub,622484.543999999994412,3849283.552000000141561,0,265
1315,265,amb.sal, ,85,76,63,4,5,L,0,0, ,amb.sal,shrub,622486.344000000040978,3849282.702000000048429,0,266
1316,266,ephedra, ,56,48,42,4,5,L,0,0, ,ephedra,shrub,622486.493999999947846,3849282.001999999862164,0,267
1317,267,cyl.ech, ,26,24,26,4,5,L,0,0, ,cyl.ech,cactus,622486.743999999947846,3849281.601999999955297,0,268
1318,268,amb.sal, ,63,54,50,4,5,L,0,0, ,amb.sal,shrub,622486.844000000040978,3849283.651999999769032,0,269
1319,269,amb.sal, ,55,50,33,4,5,L,0,0, ,amb.sal,shrub,622487.743999999947846,3849284.251999999862164,0,270
1320,270,amb.sal, ,20,15,18,4,5,L,0,0, ,amb.sal,shrub,622488.793999999994412,3849283.251999999862164,0,271
1321,271,amb.sal, ,28,30,45,4,5,L,0,0, ,amb.sal,shrub,622489.043999999994412,3849282.952000000048429,0,272
1322,272,amb.sal, ,28,17,41,4,5,L,0,0, ,amb.sal,shrub,622489.143999999971129,3849283.052000000141561,0,273
1323,273,u3, ,55,38,32,4,5,L,0,0, ,u3,shrub,622488.993999999947846,3849279.001999999862164,0,274
1324,274,u3, ,52,36,25,4,5,L,0,0, ,u3,shrub,622490.143999999971129,3849279.401999999769032,0,275
1325,275,u3, ,56,64,44,4,5,L,0,0, ,u3,shrub,622489.444000000017695,3849278.851999999955297,0,276
1326,276,amb.sal, ,46,35,38,4,5,L,0,0, ,amb.sal,shrub,622488.944000000017695,3849278.351999999955297,0,277
1327,277,lar.tri, ,457,287,234,4,5,L,0,0, ,lar.tri,shrub,622487.043999999994412,3849279.401999999769032,0,278
1328,278,ephedra, ,103,46,53,4,5,L,0,0, ,ephedra,shrub,622487.194000000017695,3849279.401999999769032,0,279
1329,279,ephedra, ,57,24,48,4,5,L,0,0, ,ephedra,shrub,622487.493999999947846,3849279.751999999862164,0,280
1330,280,ephedra, ,102,79,57,4,5,L,0,0, ,ephedra,shrub,622487.694000000017695,3849279.751999999862164,0,281
1331,281,u3, ,59,35,32,4,5,L,0,0, ,u3,shrub,622490.243999999947846,3849274.952000000048429,0,282
1332,282,u3, ,54,53,40,4,5,L,0,0, ,u3,shrub,622487.393999999971129,3849275.302000000141561,0,283
1333,283,lar.tri, ,380,315,240,4,4,R,0,0, ,lar.tri,shrub,622472.594000000040978,3849285.651999999769032,0,284
1334,284,u3, ,74,60,40,4,4,R,0,0, ,u3,shrub,622470.743999999947846,3849287.751999999862164,0,285
1335,285,u3, ,34,36,34,4,4,R,0,0, ,u3,shrub,622473.143999999971129,3849287.751999999862164,0,286
1336,286,ephedra, ,82,62,33,4,4,R,0,0, ,ephedra,shrub,622472.194000000017695,3849289.151999999769032,0,287
1337,287,u3, ,83,58,51,4,4,R,0,0, ,u3,shrub,622473.094000000040978,3849289.802000000141561,0,288
1338,288,ephedra, ,87,38,53,4,4,R,0,0, ,ephedra,shrub,622472.344000000040978,3849290.552000000141561,0,289
1339,289,ephedra, ,94,73,55,4,4,R,0,0, ,ephedra,shrub,622471.643999999971129,3849290.552000000141561,0,290
1340,290,u3, ,90,52,39,4,4,R,0,0, ,u3,shrub,622470.993999999947846,3849292.351999999955297,0,291
1341,291,u3, ,92,59,33,4,4,R,0,0, ,u3,shrub,622471.993999999947846,3849291.052000000141561,0,292
1342,292,u3, ,66,60,44,4,4,R,0,0, ,u3,shrub,622473.844000000040978,3849293.302000000141561,0,293
1343,293,u3, ,59,34,32,4,4,R,0,0, ,u3,shrub,622474.243999999947846,3849292.001999999862164,0,294
1344,294,u3, ,46,40,34,4,4,R,0,0, ,u3,shrub,622474.393999999971129,3849292.552000000141561,0,295
1345,295,cyl.ech, ,50,42,29,4,4,R,0,0, ,cyl.ech,cactus,622475.519716999959201,3849292.085190000012517,0,296
1346,296,u3, ,64,53,43,4,4,R,0,0, ,u3,shrub,622474.993999999947846,3849291.101999999955297,0,297
1347,297,u3, ,64,62,51,4,4,R,0,0, ,u3,shrub,622474.844000000040978,3849290.251999999862164,0,298
1348,298,amb.sal, ,107,96,76,4,4,R,0,0, ,amb.sal,shrub,622476.743999999947846,3849293.251999999862164,0,299
1349,299,amb.sal, ,37,20,35,4,4,R,0,0, ,amb.sal,shrub,622476.718431000015698,3849292.275179999880493,0,300
1350,300,tha.mon, ,85,69,40,4,4,R,0,0, ,tha.mon,shrub,622477.083687999984249,3849292.573499999940395,0,301
1351,301,amb.sal, ,30,34,36,4,4,R,0,0, ,amb.sal,shrub,622477.444000000017695,3849293.351999999955297,0,302
1352,302,u3, ,15,10,40,4,4,R,0,0, ,u3,shrub,622476.797968999948353,3849292.259219999890774,0,303
1353,303,u3, ,54,35,37,4,4,R,0,0, ,u3,shrub,622478.944000000017695,3849291.702000000048429,0,304
1354,304,amb.sal, ,81,60,69,4,4,R,0,0, ,amb.sal,shrub,622479.493999999947846,3849291.851999999955297,0,305
1355,305,u3, ,64,64,37,4,4,R,0,0, ,u3,shrub,622479.743999999947846,3849292.552000000141561,0,306
1356,306,amb.sal, ,74,50,54,4,4,R,0,0, ,amb.sal,shrub,622479.944000000017695,3849291.552000000141561,0,307
1357,307,amb.sal, ,107,74,58,4,4,R,0,0, ,amb.sal,shrub,622478.344000000040978,3849290.651999999769032,0,308
1358,308,cyl.aca, ,77,64,88,4,4,R,0,0, ,cyl.aca,cactus,622478.194000000017695,3849290.552000000141561,0,309
1359,309,lyc.coo, ,105,87,72,4,4,R,0,0, ,lyc.coo,shrub,622478.344000000040978,3849290.202000000048429,0,310
1360,310,u3, ,49,35,37,4,4,R,0,0, ,u3,shrub,622478.844000000040978,3849289.651999999769032,0,311
1361,311,lyc.coo, ,74,75,90,4,4,R,0,0, ,lyc.coo,shrub,622478.094000000040978,3849289.351999999955297,0,312
1362,312,amb.sal, ,40,30,23,4,4,R,0,0, ,amb.sal,shrub,622479.993999999947846,3849289.151999999769032,0,313
1363,313,u3, ,24,16,29,4,4,R,0,0, ,u3,shrub,622479.143999999971129,3849290.601999999955297,0,314
1364,314,u3, ,38,29,32,4,4,R,0,0, ,u3,shrub,622479.444000000017695,3849286.302000000141561,0,315
1365,0,ephedra, ,89,79,76,0,0, ,0,0, ,ephedra,shrub,622478.993999999947846,3849287.101999999955297,0,0
1366,315,ephedra, ,75,75,55,4,4,R,0,0, ,ephedra,shrub,622474.043999999994412,3849287.251999999862164,0,316
1367,316,u3, ,60,46,46,4,4,R,0,0, ,u3,shrub,622478.043999999994412,3849286.501999999862164,0,317
1368,317,u3, ,48,60,45,4,4,R,0,0, ,u3,shrub,622476.643999999971129,3849285.552000000141561,0,318
1369,318,amb.sal, ,123,115,74,4,4,R,0,0, ,amb.sal,shrub,622476.643999999971129,3849287.151999999769032,0,319
1370,319,u3, ,83,47,42,4,4,R,0,0, ,u3,shrub,622475.993999999947846,3849286.202000000048429,0,320
1371,320,u3, ,79,46,50,4,4,R,0,0, ,u3,shrub,622476.944000000017695,3849288.851999999955297,0,321
